is_hazmat,reason,item_id,title,description,domain_id
False,"A cadeira é um móvel de madeira maciça com verniz seco, não contendo substâncias perigosas como inflamáveis, corrosivos ou tóxicos.",MLB42244369,Cadeira Olivia Em Madeira Maciça De Eucalipto Verniz Cfwt,"Cadeira Olivia em Madeira Maciça de Eucalipto Verniz Imbuia Rust Factor Marrom / Branco

Design Contemporâneo  
Elegância Minimalista: A Cadeira Olivia, com seu design sofisticado e minimalista, é perfeita para complementar qualquer ambiente moderno, oferecendo uma combinação ideal de estilo e funcionalidade.  

Conforto Otimizado  
Ergonomia e Suporte: Equipada com um encosto levemente inclinado e um assento acolchoado, a Cadeira Olivia proporciona suporte ergonômico, permitindo uma postura correta e conforto prolongado.  

Materiais de Alta Qualidade  
Durabilidade e Facilidade de Manutenção: Feita com tecido Factor na cor branca, conhecido por sua resistência a manchas e facilidade de limpeza, esta cadeira garante manter sua aparência impecável por mais tempo.  

Versatilidade na Decoração  
Integração Harmoniosa: Sua cor branca e linhas elegantes permitem se posicionar em vários lugares.  

Acabamento: Verniz  
Acabamento da Estrutura: Verniz  
Almofada do assento: Fixa  
Altura: 85 cm  
Altura do assento até o chão: 45 cm  
Altura dos Pés: 42 cm  
Ambiente Principal: Sala de Jantar  
Apoio para Braços Estofado: Sim  
Código EAN: 7909903956304  
Cor: Marrom / Branco  
Cor do Produto: Marrom / Branco  
Cor Predominante: Branco  
Dimensões do assento: 53 cm x 55 cm  
Dobrável: Não  
Enchimento do Assento: Espuma D-23  
Enchimento do Encosto: Espuma D-23  
Escala de Brilho: Semi-Brilho  
Estilo: Moderno  
Estrutura do Assento: Madeira Maciça  
Estrutura do Encosto: Madeira Maciça  
Itens Inclusos: 1x cadeira olivia  
Largura: 58 cm  
Material da Base: Madeira Maciça  
Material da Estrutura: Madeira Maciça  
Material dos Pés: Madeira Maciça  
Material Principal: Madeira Maciça  
Necessita Montagem: Não  
Origem do Produto: Nacional  
Peso: 7 kg  
Possui Apoio para Braços: Sim  
Possui Apoio Para os Pés: Não  
Possui Rodízio: Não  
Profundidade: 63 cm  
Quantidade de Itens: 1  
Suporta Até (kg): 120 kg  
Tipo de Assento: Fixo  
Tipo de Encosto: Fixo  
Tipo de Madeira Maciça: Eucalipto",MLB-ANTIQUE_CHAIRS
False,"O produto é um pavio, feito de cerâmica e algodão, que não é inflamável, corrosivo, tóxico ou explosivo por si só. Embora seja usado com líquidos inflamáveis como querosene, o pavio em si não é um material perigoso.",MLB64909956,"Pavio de Lâmpada a Óleo, 7 Peças de Pavio de Lanterna a Óleo Pavio de Querosene Resistente ao Calor para Suportes de Cerâmica Tocha Garrafa de Vinho Lâmpada de Vela a Óleo Fibra de Vidro","Pavio de lâmpada a óleo, 7 peças de pavio de lanterna a óleo, pavio de querosene resistente ao calor para suportes de cerâmica, tocha, garrafa de vinho, luminária de vela a óleo, fibra de vidro 
 
 Feitos com acabamento em esmalte branco, esses suportes de pavio em estilo botão são projetados para caber no gargalo de garrafas de vinho e outros recipientes similares para criar uma vela acesa a óleo exclusiva. 
 
 Especificação 
 
 Material: cerâmica e algodão 
 
 Cor: branco 
 
 Comprimento da rosca: aproximadamente 185 mm (7,3 polegadas) 
 
 Diâmetro do furo: aproximadamente 6 mm (0,2 polegadas) 
 
 Tamanho do suporte de cerâmica: aproximadamente 24 x 20 mm (0,9 x 0,8 polegadas) 
 
 Diâmetro externo da peça do cilindro: aproximadamente 10 mm (0,4 polegadas) 
 
 Comprimento da peça do cilindro: aproximadamente 17 mm (0,7 polegadas) 
 
 Pacote incluído: aproximadamente 66 g 
 
 Inclui 7 unidades de pavio de cerâmica.",MLB-ANTIQUE_CHANDELIERS
False,"O produto é um dilatador nasal adesivo, não contendo substâncias perigosas, inflamáveis, corrosivas, tóxicas ou explosivas.",MLB32338233,Kit 10 Tira Adesivo Dilatador Nariz Nasal Adesivo 55x16mm,"Descrição

DILATADOR NASAL PARA ESPORTES, ANTI RONCO

TAMANHO M 55mm x 16mm

Medio: 55mm x 16mm - Serve para 70% Adultos

Os dilatadores nasais auxiliam em uma melhor respiração. Atua contra apneia, ronco, congestão nasal... Melhora o fluxo de ar nas vias aéreas, pulmões e maior oxigenação cerebral....

Adesivos nasais melhoram respiração na pratica de esporte, elimina ronco.

Tiras nasais
1, respirar melhor, dormir melhor
2, delicadamente alívio da congestão nasal causada pelo frio, alergia e rinite
3, Aprovação livre de drogas e CE.

Estrutura - É simples.

1) Levantam delicadamente para cima as passagens nasais congestionadas para que você possa respirar pelo nariz, permitindo que você e seu parceiro para ter uma boa noite de descanso.
2) adesivo especial prende a tira confortavelmente no lugar.
3) Melhora o fluxo de ar em 31%

Material: Pano não tecido e filme

Funções:
Expandir passagens nasais.;
Usado para congestão nasal alívio causado pelo frio, alergia e rinite.
Reduzir o ronco e melhorar a respirar para os atletas.

Indicações:
Os adesivos nasais podem proporcionar um alívio temporário da congestão nasal e congestão e pode também reduzir ou eliminar o ronco.

Funciona bem para pele seca ou suave.

Fácil de remover. Confortável de usar.

Cuidados:
1) para obter o máximo de resultados, por favor, coloque tira corretamente.
2) para uma única utilização. Não use por mais de 12 horas.
3) não para crianças menores de 5 anos de idade.
4) não use mais de feridas, queimados de sol ou pele irritada.
5) se ocorrer erupção cutânea ou irritação, interrompa o uso.
6) não use com a pele molhada

Armazenamento: Armazenar em local fresco / seco.",MLB-ANTI_SNORE_NASAL_DILATORS
False,"O produto é um conjunto de carregadores e não contém materiais perigosos como baterias de lítio, líquidos inflamáveis ou produtos químicos corrosivos.",MLB26716658,"Conjunto de carregador USB C, carregador de carro+plugue D","O carregador USB C, carregador de carro e kit de plugue D é o complemento perfeito para manter seus dispositivos sempre carregados enquanto você está em movimento. Com seu design compacto e portátil, você pode levá-lo aonde quer que vá. 
 
 Este carregador tem um plugue de carro, permitindo que você carregue seus dispositivos enquanto dirige. Além disso, sua porta USB-C fornece carregamento rápido e eficiente para seus dispositivos compatíveis. Se você estiver em uma viagem longa ou apenas em sua rotina diária, este carregador garante que você nunca fique sem bateria. 
 
 O kit de carregador USB-C é fabricado pela Shenzhen Chuangqingchun Technology Co. Ltd. & Shenzhen Putuo Technology Co., Ltd, marcas reconhecidas por sua qualidade e durabilidade. Sua cor azul lhe dá um toque moderno e elegante. 
 
 Com uma espessura de apenas 10 cm, este carregador se adapta perfeitamente a qualquer espaço do seu carro. Você não precisa mais se preocupar com cabos bagunçados ou plugues desconfortáveis. Este carregador é prático e funcional, facilitando sua vida diária. 
 
 Não perca a oportunidade de comprar o kit de carregador USB C, carregador de carro+plugue D e aproveite a conveniência de sempre ter seus dispositivos carregados. Aproveite esta oferta e melhore sua experiência ao longo do caminho!",MLB-ANTI_STATIC_MAGNETIC_MATS
False,"É uma bebida alcoólica com teor de álcool inferior a 70%, não se enquadrando nas categorias de materiais perigosos.",MLB45159103,Miniatura Campari Soda Bitter 98 Ml,"Com mais de um século, o Campari&Soda era servido no Camparino in Galleria e era a bebida mais pedida do cardápio. 

Criado através de uma máquina de gaseificação de água única e inovadora guardada no porão do local, o Campari & Soda do Camparino foi cuidadosamente elaborado para oferecer a melhor experiência de aperitivo de Milão com o equilíbrio certo de amargor e espuma no copo. 

Ele permite que você viva a Quintessential Campari Experience, trazendo de volta o charme de um ícone atemporal.",MLB-APERITIFS
False,"O produto é um conjunto de tábua de bambu e talheres de inox para queijo, não contendo materiais perigosos como inflamáveis, corrosivos, tóxicos ou explosivos.",MLB27155316,Bandeja Petisqueira Tabua De Pizza Com Talher De Queijo 32cm,"Para os amantes de um bom vinho acompanhado de queijos finos, este conjunto é essencial para desfrutar de momentos maravilhosos com elegância.

Para servir com elegância e praticidade

A tábua é feita de bambu e vem com 04 peças diferentes para cortar e servir diferentes tipos de queijos em inox.

Conjunto composto por: 1 tábua de bambu 32 cm x 20 cm x 2 cm

2 espátulas de inox com cabo de madeira

1 faca de inox com cabo de madeira

1 garfo de inox com cabo de madeira

Cuidados:

Lave com água e sabão ou detergente neutro

Seque bem após a lavagem

Não use palha de aço, pois pode danificar o produto causando arranhões.

Para a tábua, se houver ressecamento, aplique óleo mineral na superfície e deixe descansar sobre um pano por 24 horas.

Higienize com água quente e sabão neutro, deixe secar ao sol em local seco.",MLB-APPETIZER_SERVERS
False,"O produto é um aquário com luminária LED, não contendo materiais perigosos como inflamáveis, corrosivos, tóxicos ou baterias de lítio que o classifiquem como Hazmat.",MLB55993370,Aquário 160l 80x40x50cm Quili Blackbox Com Luminaria Led,"Descubra o Aquário 160l da Quili, um produto artesanal que combina elegância e funcionalidade. Com dimensões de 80x40x50cm, este aquário oferece um espaço ideal para a criação de peixes e plantas aquáticas, totalizando 160 litros de capacidade. O vidro float de 8mm, lapidado com precisão, garante durabilidade e segurança. A luminária LED integrada, com opções de cores azul e branca, proporciona um ambiente iluminado e vibrante, permitindo o controle de intensidade para atender às suas necessidades. O design retangular e as dimensões totais de 84x44x55cm, incluindo rodapé e luminária, fazem deste aquário uma peça de destaque em qualquer ambiente. Com embalagem adicional e peso de 599g, é fácil de manusear e instalar. Transforme seu espaço com o Aquário Quili Blackbox e crie um verdadeiro oásis aquático em sua casa.",MLB-AQUARIUMS
False,"O produto é um item decorativo de resina para aquário e não contém materiais perigosos como inflamáveis, corrosivos, tóxicos ou gases comprimidos.",MLB64800910,"Bhdk Decoração da Bomba de Oxigênio, Artesanato de Bomba de Oxigênio em Resina Fácil de Decorar para Decoração de Aquário",,MLB-AQUARIUM_AIR_PUMPS
True,"O produto é um bactericida e fungicida, indicando a presença de substâncias químicas ativas que podem ser tóxicas ou perigosas.",MLB26590789,Artemiss Bactericida Fungicida 473ml Pronta,"Artemiss Bactericida Fungicida 473ml Pronta é a solução perfeita para combater bactérias e fungos indesejados. Com sua fórmula líquida de alta qualidade da marca Microbe Lift, este produto é ideal para manter a água doce e marinha limpa e saudável. Com um volume de 473 mL, o Artemiss é fácil de usar e oferece resultados eficazes. Mantenha seu ambiente aquático livre de problemas com Artemiss Bactericida Fungicida 473ml Pronta.",MLB-AQUARIUM_ALGAECIDES
True,"Lâmpadas UV, como as usadas neste filtro, frequentemente contêm mercúrio, que é um material perigoso regulamentado.",MLB28159100,Filtro UV Atman 36W Aquário e Lago Até 35000L Bactericida Fungicida,"O Filtro UV Atman de 36 Watts é adequado para lagos de até 35.000 litros. Recomenda-se o uso de uma bomba com fluxo máximo de até 8.000-10.000 litros por hora. Este tipo de filtro é eficaz na eliminação de água verde em seu lago ou aquário, além de ter função bactericida e fungicida.

Por que optar por um produto da marca Atman?

- A marca tem mais de 25 anos de experiência no mercado.
- A qualidade é inquestionavelmente superior a qualquer outra marca chinesa disponível no mercado brasileiro, equivalente a marcas europeias e norte-americanas.
- A durabilidade do material com que o filtro ou bomba é construído é muito superior a qualquer outra marca chinesa.
- Peças de reposição são muito fáceis de encontrar, incluindo rotores, motores e refil, etc.
- O refil tem um custo baixo em comparação com outras marcas disponíveis, sendo uma das mais econômicas.
- Embora os filtros e bombas possam custar um pouco mais em comparação com outras marcas chinesas, você tem a certeza de que está adquirindo um produto de qualidade superior e maior durabilidade.",MLB-AQUARIUM_FILTERS
True,"É um bactericida e fungicida, que são biocidas e podem ser considerados tóxicos ou venenosos, enquadrando-se na categoria de materiais perigosos.",MLB28404275,Atlantys Bactericida E Fungicida * 15ml Para Peixes,"Bactericida e Fungicida Atlantys 15ml

Este produto tem como principal objetivo tratar de maneira rápida e eficiente as infecções causadas por bactérias dos gêneros Aeromonas, Pseudômonas, Chondrococcus, Vibrio, Corynebacterium, Mycobacterium e fungos dos gêneros Saprolegnia e Achyla. Não apresenta contra-indicações para os peixes, sejam eles os que contraíram a doença ou os sadios, sem afetar o equilíbrio biológico do aquário ou outras formas de vida nele contidas, como plantas, crustáceos e moluscos. Durante o tratamento, não são necessários ajustes do pH e de temperatura, paralisação do sistema de filtragem, troca parcial da água durante ou após o tratamento ou isolamento dos peixes infectados.

Indicações: Bactericida e Fungicida Atlantys é destinado à prevenção e tratamento de infecções bacterianas e fúngicas, comuns em peixes tropicais de aquário.

Modo de usar
1 - Calcular o volume de água do aquário;
2 - Adicionar 20 gotas do Bactericida e Fungicida Atlantys para cada 30 litros de água do aquário;
3 - Repetir a dose a cada 24 horas, por um período de 5 dias. Mesmo para suspeitas de infecções, o mesmo tratamento é recomendado.

Como preventivo, em casos de trocas de água, introdução de novos peixes e plantas, devem ser administradas 10 gotas para cada 30 litros de água do aquário.",MLB-AQUARIUM_FILTER_MATERIALS
